movieId,title,genres,ratings_count,avg_rating
6443,Death Sentence (2007),Drama|Thriller,316,3.2278481012658227
6444,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,951,3.782334384858044
6445,Rogue (2007),Action|Adventure|Horror|Thriller,93,2.9731182795698925
6446,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,690,2.8666666666666667
6447,Appaloosa (2008),Western,396,3.378787878787879
6448,My Name Is Bruce (2007),Comedy|Horror,156,3.003205128205128
6449,XIII: The Conspiracy (2008),Action|Crime|Mystery|Thriller,37,3.1216216216216215
6450,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,359,3.1991643454039
6451,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,380,2.7552631578947366
6452,Flame and Citron (Flammen & Citronen) (2008),Action|Drama|War,138,3.5615942028985508
6453,From Paris with Love (2010),Action|Crime,420,3.138095238095238
6454,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,1051,3.1684110371075165
6455,Welcome to Woop-Woop (1997),Comedy,121,2.6735537190082646
6456,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,681,2.0330396475770924
6457,Teddy Bear (Mis) (1981),Comedy|Crime,76,3.848684210526316
6458,Hudson Hawk (1991),Action|Adventure|Comedy,1083,2.813942751615882
6459,"Night of the Iguana, The (1964)",Drama|Thriller,233,3.832618025751073
6460,Day of the Wacko (Dzien swira) (2002),Comedy|Drama,54,3.6481481481481484
6461,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,291,3.9347079037800685
6462,Revolver (2005),Crime|Drama|Thriller,538,3.37546468401487
6463,Angel-A (2005),Comedy|Drama|Fantasy|Romance,258,3.5
6464,Antibodies (Antikörper) (2005),Crime|Drama|Horror|Thriller,85,3.388235294117647
6465,"Guide to Recognizing Your Saints, A (2006)",Crime|Drama,280,3.6089285714285713
6466,Code Name: The Cleaner (2007),Action|Comedy|Crime,99,2.515151515151515
6467,Premonition (2007),Drama|Fantasy|Mystery|Thriller,527,2.907969639468691
6468,88 Minutes (2008),Crime|Drama|Mystery|Thriller,628,2.9355095541401273
6469,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,402,2.779850746268657
6470,Awake (2007),Drama|Thriller,332,3.1009036144578315
6471,Snow Angels (2007),Drama,162,3.4691358024691357
6472,Smart People (2008),Comedy|Drama|Romance,336,3.0967261904761907
6473,Pirates (1986),Adventure|Comedy,36,2.875
6474,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,982,3.1934826883910388
6475,Baby Mama (2008),Comedy,607,3.125205930807249
6476,"Promotion, The (2008)",Comedy,142,2.8204225352112675
6477,Hell Ride (2008),Action|Drama|Thriller,103,2.6699029126213594
6478,College (2008),Comedy,81,2.345679012345679
6479,"Wave, The (Welle, Die) (2008)",Drama,522,3.8314176245210727
6480,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,695,3.794244604316547
6481,"Perfect Getaway, A (2009)",Horror|Thriller,242,3.165289256198347
6482,Couples Retreat (2009),Comedy|Romance,421,2.8052256532066506
6483,"Box, The (2009)",Drama|Horror|Mystery|Sci-Fi|Thriller,486,2.73559670781893
6484,Triangle (2009),Drama|Horror|Mystery|Thriller,295,3.5762711864406778
6485,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,544,2.9972426470588234
6486,Nine Dead (2010),Crime|Mystery|Thriller,35,2.7857142857142856
6487,Hot Tub Time Machine (2010),Comedy|Sci-Fi,1201,3.1656952539550374
6488,Diary of a Wimpy Kid (2010),Children|Comedy,154,3.0324675324675323
6489,MacGruber (2010),Action|Comedy,247,2.623481781376518
6490,Buried (2010),Mystery|Thriller,517,3.3452611218568666
6491,Exam (2009),Mystery|Thriller,428,3.585280373831776
6492,Jonah Hex (2010),Action|Drama|Thriller|Western,196,2.354591836734694
6493,TiMER (2009),Comedy|Drama|Fantasy|Romance,135,3.4814814814814814
6494,"Switch, The (2010)",Comedy|Romance,340,3.139705882352941
6495,Eat Pray Love (2010),Drama|Romance,400,2.825
6496,"Tourist, The (2010)",Drama|Thriller,657,3.0791476407914766
6497,How Do You Know (2010),Comedy|Drama|Romance,175,2.82
6498,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,210,2.488095238095238
6499,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,743,2.9576043068640647
6500,Season of the Witch (2011),Adventure|Drama|Fantasy,250,2.672
6501,"Dilemma, The (2011)",Comedy|Drama,151,2.6953642384105962
6502,Hall Pass (2011),Comedy,353,2.773371104815864
6503,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,587,2.9991482112436114
6504,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,319,2.749216300940439
6505,Arthur (2011),Comedy,237,3.0632911392405062
6506,"Way, The (2010)",Drama,137,3.656934306569343
6507,Larry Crowne (2011),Comedy|Drama|Romance,196,3.058673469387755
6508,"Perfect Host, The (2010)",Crime|Drama|Thriller,117,3.4444444444444446
6509,Terri (2011),Comedy,85,3.3529411764705883
6510,30 Minutes or Less (2011),Action|Comedy|Crime,341,3.1055718475073313
6511,Straw Dogs (2011),Thriller,68,2.9705882352941178
6512,Take Shelter (2011),Drama,386,3.621761658031088
6513,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,268,3.1156716417910446
6514,Tower Heist (2011),Action|Comedy|Crime,374,3.085561497326203
6515,"Sitter, The (2011)",Comedy,150,2.83
6516,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,103,2.825242718446602
6517,Man on a Ledge (2012),Crime|Thriller,262,3.2251908396946565
6518,Iron Sky (2012),Action|Comedy|Sci-Fi,382,3.150523560209424
6519,Mirror Mirror (2012),Adventure|Comedy|Fantasy,189,2.8492063492063493
6520,Dark Shadows (2012),Comedy|Horror|IMAX,494,3.02834008097166
6521,"Dictator, The (2012)",Comedy,530,3.0764150943396227
6522,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,983,3.4125127161749744
6523,"Pirates! Band of Misfits, The (2012)",Adventure|Animation|Children|Comedy,180,3.441666666666667
6524,Get the Gringo (2012),Action|Crime|Drama|Thriller,173,3.38728323699422
6525,Cosmopolis  (2012),Drama,146,2.5684931506849313
6526,Safety Not Guaranteed (2012),Comedy|Drama,720,3.63125
6527,Ted (2012),Comedy|Fantasy,999,3.340840840840841
6528,"Watch, The (2012)",Comedy|Sci-Fi,220,2.797727272727273
6529,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy,40,3.125
6530,Pitch Perfect (2012),Comedy|Musical,544,3.599264705882353
6531,Seven Psychopaths (2012),Comedy|Crime,891,3.6509539842873178
6532,Deadfall (2012),Crime|Drama|Thriller,67,3.201492537313433
6533,Side Effects (2013),Crime|Drama|Mystery|Thriller,564,3.642730496453901
6534,21 and Over (2013),Comedy,81,3.006172839506173
6535,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,217,3.0714285714285716
6536,Trance (2013),Crime|Thriller,215,3.3046511627906976
6537,My Awkward Sexual Adventure (2012),Comedy,17,3.4411764705882355
6538,This Is the End (2013),Action|Comedy,639,3.3262910798122065
6539,Syrup (2013),Comedy|Drama,13,3.3846153846153846
6540,"Internship, The (2013)",Comedy,286,3.0839160839160837
6541,"Way, Way Back, The (2013)",Comedy|Drama,410,3.7426829268292683
6542,World War Z (2013),Action|Drama|Horror|IMAX,954,3.359538784067086
6543,We're the Millers (2013),Comedy|Crime,471,3.4288747346072186
6544,Kick-Ass 2 (2013),Action|Comedy|Crime,417,3.2697841726618706
6545,You're Next (2011),Horror|Thriller,97,3.0412371134020617
6546,"Family, The (2013)",Action|Comedy|Crime,124,2.9838709677419355
6547,"To Do List, The (2013)",Comedy,79,3.0443037974683542
6548,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,117,3.2094017094017095
6549,Filth (2013),Comedy|Crime|Drama,134,3.41044776119403
6550,Oldboy (2013),Action|Drama|Mystery,84,2.892857142857143
6551,Better Living Through Chemistry (2014),Comedy|Drama,27,3.4074074074074074
6552,Joe (2013),Drama,57,3.43859649122807
6553,"Other Woman, The (2014)",Comedy|Romance,131,3.0839694656488548
6554,Neighbors (2014),Comedy,318,3.092767295597484
6555,"Million Ways to Die in the West, A (2014)",Comedy|Western,197,2.8705583756345177
6556,Coherence (2013),Drama|Mystery|Sci-Fi|Thriller,130,3.769230769230769
6557,Before I Go to Sleep (2014),Mystery|Thriller,52,3.173076923076923
6558,Predestination (2014),Sci-Fi|Thriller,318,3.657232704402516
6559,The Interview (2014),Action|Comedy,375,2.9026666666666667
6560,'Round Midnight (1986),Drama|Musical,182,3.6153846153846154
6561,Kickboxer 2: The Road Back (1991),Action|Drama,148,1.8310810810810811
6562,Jalla! Jalla! (2000),Comedy|Drama|Romance,467,3.5663811563169165
6563,Ball of Fire (1941),Comedy|Romance,200,3.78
6564,Carrie (1952),Drama|Romance,184,3.402173913043478
6565,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,493,3.684584178498986
6566,Cries and Whispers (Viskningar och rop) (1972),Drama,644,3.968944099378882
6567,Torch Song Trilogy (1988),Comedy|Drama|Romance,434,3.834101382488479
6568,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,335,3.6552238805970148
6569,Topkapi (1964),Adventure|Comedy|Thriller,331,3.6827794561933533
6570,Burden of Dreams (1982),Documentary,274,3.9635036496350367
6571,Looking for Mr. Goodbar (1977),Drama,203,3.270935960591133
6572,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,497,4.083501006036217
6573,Two for the Money (2005),Drama,352,3.015625
6574,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,730,3.1636986301369863
6575,"Champ, The (1979)",Drama,308,3.0665584415584415
6576,Wild Orchid (1990),Drama|Romance,361,2.3878116343490303
6577,Blood Work (2002),Crime|Drama|Mystery|Thriller,992,3.061491935483871
6578,Amazon Women on the Moon (1987),Comedy|Sci-Fi,874,3.308924485125858
6579,Sidewalks of New York (2001),Comedy|Romance,467,3.1798715203426124
6580,"Gambler, The (1974)",Drama,105,3.4
6581,Mo' Money (1992),Comedy|Romance,337,2.486646884272997
6582,Romance (1999),Drama|Romance,496,2.7671370967741935
6583,"Living Dead Girl, The (Morte Vivante, La) (1982)",Horror,34,2.8676470588235294
6584,Torso (1973),Horror|Mystery|Thriller,35,2.8142857142857145
6585,"Ilsa, She Wolf of the SS (1974)",Horror,165,2.7181818181818183
6586,"House by the Cemetery, The (Quella villa accanto al cimitero) (1981)",Horror,87,3.0057471264367814
6587,Basket Case (1982),Comedy|Horror,305,2.7983606557377048
6588,"Hills Have Eyes, The (1977)",Horror,318,2.919811320754717
6589,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,278,2.6384892086330933
6590,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,317,3.5946372239747633
6591,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance,818,3.465158924205379
6592,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,351,3.2336182336182335
6593,Rabid (1977),Horror|Thriller,198,3.2525252525252526
6594,Critters 2: The Main Course (1988),Comedy|Horror|Sci-Fi,352,2.242897727272727
6595,Critters 3 (1991),Comedy|Sci-Fi,267,1.9719101123595506
6596,Something the Lord Made (2004),Drama,214,3.8948598130841123
6597,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,195,2.887179487179487
6598,When a Stranger Calls (2006),Horror|Thriller,270,2.4314814814814816
6599,Find Me Guilty (2006),Comedy|Crime|Drama,274,3.3083941605839415
6600,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,115,3.2217391304347824
6601,Teeth (2007),Comedy|Horror,314,2.949044585987261
6602,Zeitgeist: The Movie (2007),Documentary|War,400,3.6
6603,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,219,2.9817351598173514
6604,Disaster Movie (2008),Comedy,397,1.251889168765743
6605,"Onion Movie, The (2008)",Comedy,214,3.1401869158878504
6606,Jack Brooks: Monster Slayer (2007),Action|Comedy|Horror,30,2.8833333333333333
6607,Antichrist (2009),Drama|Fantasy,784,3.39859693877551
6608,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,382,2.594240837696335
6609,"Serbian Film, A (Srpski film) (2010)",Horror|Thriller,146,2.962328767123288
6610,"Believer, The (2001)",Drama,767,3.739895697522816
6611,"View from the Top, A (2003)",Comedy|Romance,544,2.728860294117647
6612,Semi-Pro (2008),Comedy,597,2.869346733668342
6613,Purple Noon (Plein soleil) (1960),Crime|Drama|Thriller,433,3.6986143187066975
6614,Force of Evil (1948),Film-Noir,312,3.7756410256410255
6615,Lady of Burlesque (1943),Comedy|Mystery,94,3.1648936170212765
6616,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939),Crime|Drama,105,3.3904761904761904
6617,Five Angles on Murder (1950),Mystery,16,2.96875
6618,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller,764,3.949607329842932
6619,Stage Fright (1950),Mystery|Romance|Thriller,267,3.51310861423221
6620,"Paradine Case, The (1947)",Drama,240,3.24375
6621,Jamaica Inn (1939),Drama,154,2.948051948051948
6622,Young and Innocent (1937),Crime|Thriller,169,3.3875739644970415
6623,"Hitch-Hiker, The (1953)",Drama|Film-Noir,147,3.4863945578231292
6624,"Glass Bottom Boat, The (1966)",Comedy|Romance,249,3.0903614457831323
6625,"Asphalt Jungle, The (1950)",Crime|Film-Noir,1048,3.890267175572519
6626,"Good Earth, The (1937)",Drama,357,3.73109243697479
6627,Phantom of the Opera (1943),Horror|Musical|Thriller,542,3.5009225092250924
6628,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,219,3.691780821917808
6629,I Know Where I'm Going! (1945),Drama|Romance|War,232,3.9202586206896552
6630,Paris When It Sizzles (1964),Comedy|Romance,111,3.108108108108108
6631,Twelve O'Clock High (1949),Drama|War,627,3.8955342902711325
6632,Kiss Me Deadly (1955),Film-Noir,483,3.920289855072464
6633,Pocketful of Miracles (1961),Comedy|Drama,155,3.3870967741935485
6634,And Then There Were None (1945),Crime|Mystery,763,3.8892529488859764
6635,Separate Tables (1958),Drama,152,3.6940789473684212
6636,Queen Bee (1955),Drama,18,2.8055555555555554
6637,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,460,3.092391304347826
6638,Designing Woman (1957),Comedy,58,3.310344827586207
6639,Scarlet Street (1945),Film-Noir,245,3.7979591836734694
6640,"Ghost Breakers, The (1940)",Comedy|Horror,65,3.253846153846154
6641,"Paleface, The (1948)",Comedy|Western,160,3.340625
6642,Road to Morocco (1942),Comedy,215,3.432558139534884
6643,Road to Utopia (1946),Comedy,104,3.5336538461538463
6644,Road to Zanzibar (1941),Comedy,106,3.2358490566037736
6645,Bus Stop (1956),Comedy|Drama|Romance,259,3.3494208494208495
6646,Don't Bother to Knock (1952),Drama|Thriller,55,3.309090909090909
6647,"World of Henry Orient, The (1964)",Comedy,164,3.5609756097560976
6648,The Emperor's Club (2002),Drama,621,3.419484702093398
6649,Imitation of Life (1959),Drama|Romance,307,3.688925081433225
6650,"Moon-Spinners, The (1964)",Children|Mystery,89,3.342696629213483
6651,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,218,3.7660550458715596
6652,"Awful Truth, The (1937)",Comedy|Romance,590,3.921186440677966
6653,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,390,3.973076923076923
6654,Cloak and Dagger (1946),Drama|Romance,52,3.2884615384615383
6655,Experiment in Terror (1962),Crime|Thriller,58,3.4051724137931036
6656,House of Wax (1953),Crime|Horror|Mystery|Thriller,333,3.2372372372372373
6657,Maybe Baby (2000),Comedy|Romance,114,2.9649122807017543
6658,"Enforcer, The (1976)",Crime,611,3.483633387888707
6659,Clockwise (1986),Comedy,379,3.4129287598944593
6660,People I Know (2002),Crime|Drama,120,2.9208333333333334
6661,Joe Kidd (1972),Western,151,3.2450331125827816
6662,"Rookie, The (1990)",Action|Comedy|Thriller,400,2.87375
6663,Paperhouse (1988),Fantasy|Horror|Thriller,101,3.514851485148515
6664,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,279,3.6057347670250897
6665,Cannibal Holocaust (1980),Horror,409,3.141809290953545
6666,Riding the Bullet (2004),Horror|Thriller,77,2.5584415584415585
6667,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,432,3.2222222222222223
6668,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,76,3.6578947368421053
6669,Life Is Sweet (1990),Comedy|Drama,136,3.7904411764705883
6670,"Eiger Sanction, The (1975)",Action|Adventure|Drama|Thriller,179,3.2430167597765363
6671,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,238,2.716386554621849
6672,Stoned (2005),Drama,17,2.264705882352941
6673,Dead Silence (2007),Horror|Mystery|Thriller,231,2.965367965367965
6674,Copying Beethoven (2006),Drama|Musical,55,3.272727272727273
6675,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical,105,3.757142857142857
6676,Sleuth (2007),Drama|Mystery|Thriller,157,3.245222929936306
6677,Blackadder Back & Forth (1999),Comedy,278,3.7320143884892087
6678,Blackadder's Christmas Carol (1988),Comedy,390,3.7884615384615383
6679,"Young Visiters, The (2003)",Comedy|Romance,7,3.2142857142857144
6680,"Thorn Birds, The (1983)",Drama|Romance,53,3.2264150943396226
6681,Alligator (1980),Action|Horror|Sci-Fi,764,2.31348167539267
6682,Forgotten Silver (1996),Comedy|Documentary,386,3.738341968911917
6683,Red Scorpion (1989),Action,188,2.132978723404255
6684,Invasion U.S.A. (1985),Action|Thriller,189,2.2275132275132274
6685,Return of the Killer Tomatoes! (1988),Comedy|Horror|Sci-Fi,292,2.3013698630136985
6686,"Hills Have Eyes Part II, The (1985)",Horror,83,1.8855421686746987
6687,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,32,1.78125
6688,Shock Treatment (1981),Comedy|Musical|Sci-Fi,96,2.625
6689,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)",Comedy|Crime,30,2.4166666666666665
6690,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,230,3.402173913043478
6691,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,919,3.7312295973884657
6692,"Brood, The (1979)",Horror,326,3.457055214723926
6693,"House of the Dead, The (2003)",Action|Horror,447,1.3568232662192394
6694,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,1043,3.675934803451582
6695,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,83,2.2228915662650603
6696,Wonderful Days (a.k.a. Sky Blue) (2003),Animation|Sci-Fi,184,3.3505434782608696
6697,Citizen Toxie: The Toxic Avenger IV (2000),Action|Comedy|Horror,81,3.117283950617284
6698,Fist of the North Star (1995),Action|Thriller,84,2.017857142857143
6699,King of the Ants (2003),Crime|Horror,54,2.75
6700,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,255,2.292156862745098
6701,"Pink Panther, The (2006)",Adventure|Comedy|Crime,785,2.6305732484076434
6702,"Tickle in the Heart, A (1996)",Documentary,23,3.1956521739130435
6703,Twisted (1996),Comedy|Drama,54,2.7685185185185186
6704,Ariel (1988),Drama,236,3.7139830508474576
6705,Sonic Outlaws (1995),Documentary,36,3.6527777777777777
6706,Double Happiness (1994),Drama,400,3.59375
6707,Maya Lin: A Strong Clear Vision (1994),Documentary,376,3.859042553191489
6708,Angel Baby (1995),Drama,324,3.435185185185185
6709,"Van, The (1996)",Comedy|Drama,511,3.3933463796477494
6710,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,274,3.490875912408759
6711,"Impostors, The (1998)",Comedy,507,3.4368836291913216
6712,Mass Appeal (1984),Drama,162,3.3333333333333335
6713,It Conquered the World (1956),Sci-Fi,108,2.8564814814814814
6714,Crimes of the Heart (1986),Comedy|Drama,518,3.386100386100386
6715,Topsy-Turvy (1999),Comedy|Drama|Musical,1548,3.6618217054263567
6716,Bad Lieutenant (1992),Crime|Drama,1286,3.3098755832037323
6717,Sesame Street Presents Follow That Bird (1985),Children|Comedy,551,3.056261343012704
6718,Death Wish (1974),Action|Crime|Drama,1101,3.1798365122615806
6719,Funny Bones (1995),Comedy|Drama,274,3.545620437956204
6720,Prick Up Your Ears (1987),Comedy|Drama,460,3.7010869565217392
6721,"King of Marvin Gardens, The (1972)",Crime|Drama,208,3.3653846153846154
6722,Things Change (1988),Comedy,333,3.6336336336336337
6723,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,311,3.760450160771704
6724,Rocketship X-M (1950),Sci-Fi,126,2.5873015873015874
6725,Hollywood Shuffle (1987),Comedy,508,3.6328740157480315
6726,Longtime Companion (1990),Drama,466,3.7800429184549356
6727,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,143,3.8076923076923075
6728,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,316,3.060126582278481
6729,Sweet Smell of Success (1957),Drama|Film-Noir,789,4.076679340937896
6730,Penn & Teller Get Killed (1989),Adventure|Comedy,228,3.1600877192982457
6731,Scandal (1989),Drama,181,3.207182320441989
6732,Sweetie (1989),Drama,104,3.293269230769231
6733,Three Fugitives (1989),Action|Comedy,454,2.7962555066079293
6734,"Servant, The (1963)",Drama,224,3.9598214285714284
6735,Little Dieter Needs to Fly (1997),Documentary,329,3.9133738601823707
6736,"Nude Bomb, The (1980)",Comedy,170,2.3588235294117648
6737,Return of the Secaucus 7 (1980),Drama,236,3.694915254237288
6738,The Big Sleep (1978),Thriller,236,3.5847457627118646
6739,"Swarm, The (1978)",Action|Horror|Sci-Fi,170,2.014705882352941
6740,"Lavender Hill Mob, The (1951)",Comedy|Crime,668,3.9498502994011977
6741,"Moderns, The (1988)",Drama,65,3.4076923076923076
6742,Pennies from Heaven (1981),Musical|Romance,278,3.2068345323741005
6743,Private Lessons (1981),Comedy,64,2.546875
6744,Ragtime (1981),Drama,358,3.642458100558659
6745,"Vernon, Florida (1981)",Documentary,199,3.8467336683417086
6746,Author! Author! (1982),Comedy|Drama,149,2.9865771812080535
6747,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean (1982)",Drama,148,3.597972972972973
6748,Evil Under the Sun (1982),Crime|Drama|Mystery,203,3.6206896551724137
6749,Some Kind of Hero (1982),Comedy|Drama,41,2.6463414634146343
6750,Teenagers from Outer Space (1959),Horror|Sci-Fi,90,1.9722222222222223
6751,"Decade Under the Influence, A (2003)",Documentary,258,3.5949612403100777
6752,"Chorus Line, A (1985)",Comedy|Drama|Musical,483,3.2060041407867494
6753,"Electric Horseman, The (1979)",Comedy|Western,313,3.1118210862619806
6754,Mr. & Mrs. Bridge (1990),Drama,160,3.525
6755,Defense of the Realm (1986),Thriller,48,3.3333333333333335
6756,Half Moon Street (1986),Drama|Thriller,73,2.828767123287671
6757,Ring of Terror (1962),Horror,9,1.2222222222222223
6758,"Double Life, A (1947)",Crime|Drama|Film-Noir,50,3.42
6759,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,896,3.9486607142857144
6760,"Angel at My Table, An (1990)",Drama,191,3.725130890052356
6761,War and Peace (Jang Aur Aman) (2001),Documentary|War,8,2.625
6762,"Same Time, Next Year (1978)",Comedy|Drama|Romance,326,3.516871165644172
6763,Bugsy Malone (1976),Children|Comedy|Crime|Musical,292,3.2003424657534247
6764,Kingdom of the Spiders (1977),Horror|Sci-Fi,81,2.462962962962963
6765,Dead of Night (1945),Horror|Mystery,166,3.7680722891566263
6766,Europa (Zentropa) (1991),Drama|Thriller,383,3.793733681462141
6767,Gorky Park (1983),Crime|Drama|Thriller,562,3.5169039145907472
6768,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller,1537,3.6633051398828886
6769,"Birth of a Nation, The (1915)",Drama|War,363,3.228650137741047
6770,Red River (1948),Action|Adventure|Western,539,3.906307977736549
6771,King of Hearts (1966),Comedy|Drama|War,333,3.8963963963963963
6772,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical,166,3.6987951807228914
6773,D.O.A. (1950),Drama|Film-Noir|Mystery,350,3.8042857142857143
6774,Wisconsin Death Trip (1999),Documentary,37,3.108108108108108
6775,Going in Style (1979),Comedy|Drama,91,3.4175824175824174
6776,Body Double (1984),Mystery|Thriller,322,3.299689440993789
6777,"China Syndrome, The (1979)",Drama|Thriller,982,3.679226069246436
6778,Bedazzled (1967),Comedy|Fantasy,432,3.3518518518518516
6779,Matinee (1993),Comedy|Drama,118,3.266949152542373
6780,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,264,3.7083333333333335
6781,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,548,3.928832116788321
6782,"Parallax View, The (1974)",Thriller,440,3.694318181818182
6783,Educating Rita (1983),Comedy|Drama,660,3.6742424242424243
6784,Safety Last! (1923),Action|Comedy|Romance,319,3.9357366771159876
6785,Little Murders (1971),Comedy|Crime,47,3.382978723404255
6786,Purple Rain (1984),Drama|Musical,523,2.9722753346080304
6787,Mitchell (1975),Action|Crime,76,1.519736842105263
6788,Our Man in Havana (1959),Comedy|Drama|Thriller,153,3.7483660130718954
6789,"Caine Mutiny, The (1954)",Drama|War,1025,3.928780487804878
6790,"Dresser, The (1983)",Drama,253,3.7450592885375493
6791,Fool for Love (1985),Drama,36,3.0694444444444446
6792,Johnny Guitar (1954),Drama|Western,197,3.728426395939086
6793,"Comfort of Strangers, The (1990)",Drama,61,3.1639344262295084
6794,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,467,3.903640256959315
6795,Bug (1975),Horror|Mystery|Sci-Fi,40,2.5875
6796,Stage Beauty (2004),Drama,284,3.61443661971831
6797,Captains Courageous (1937),Adventure|Drama,142,3.73943661971831
6798,Stage Door (1937),Drama,150,3.83
6799,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller,123,3.7154471544715446
6800,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller,104,3.7740384615384617
6801,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,201,3.9527363184079602
6802,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,200,3.8975
6803,Eegah (1962),Fantasy|Horror|Romance|Thriller,25,1.86
6804,Becket (1964),Drama,374,3.9037433155080214
6805,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,191,3.5837696335078535
6806,"Hi, Mom! (1970)",Comedy,45,3.077777777777778
6807,Theatre of Blood (1973),Comedy|Horror|Mystery,95,3.5736842105263156
6808,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller,57,3.7017543859649122
6809,"Passenger, The (Professione: reporter) (1975)",Drama,313,3.916932907348243
6810,Silver Streak (1976),Action|Comedy|Crime,534,3.4681647940074907
6811,Gates of Heaven (1978),Documentary,160,3.85625
6812,"In-Laws, The (1979)",Action|Comedy,329,3.797872340425532
6813,Blue Thunder (1983),Action|Crime|Drama,162,3.0185185185185186
6814,Homicide (1991),Crime|Drama|Thriller,67,3.4029850746268657
6815,"Mambo Kings, The (1992)",Drama|Musical,126,3.111111111111111
6816,"Yes Men, The (2003)",Documentary,388,3.5966494845360826
6817,Mikey and Nicky (1976),Drama,35,3.2857142857142856
